split,example_group,constraint,pair_id,label,neural_score,neural_pred,symbolic_status,violated_constraints,positive_evidence,uncertain_reasons,governed_pred,left_title,right_title,left_brand,right_brand,left_price,right_price,left_description,right_description
valid,harmful_blocked_tp,variant_modifier_conflict,87682143#15918413,1,0.7406329919443819,1,invalid,"[""variant_modifier_conflict""]","[""model_token_overlap"", ""category_keyword_overlap""]","[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,HP CP5225dn Colour (A3) LaserJet Professional Printer,HP Color LaserJet Pro CP5225dn - A3,,,9.8368E2,16799.00,"Cover all your colour business printing needs from postcards to oversize documents, with this versatile and affordable A3 desktop printer. Get superior print quality with HP ColorSphere toner, fast speeds and ease of use, with unrivalled reliability.For small work teams from 3-15 users in unmanaged environments in small and medium sized businesses, who need a versatile printer for all their printing needs, from spreadsheets, marketing materials and client presentations to oversize documents.Print everyday business documents as well as wide-format projects, and save money by printing colour marketing materials in house. Enjoy exceptional versatility: print from postcard-size up to poster-size and on a variety of paper types including plain, premium and glossy and weights up to 220 g/m². Handle big jobs easily with an expandable input capacity: from 350 sheets standard with 100-sheet multi-purpose tray and 250-sheet tray, up to a maximum of 850 sheets with an optional 500-sheet tray","Color Laser, NET/USB, Duplex, 192MB, PCL6/PS3, 350 sheets"
valid,harmful_blocked_tp,variant_modifier_conflict,62825929#60735508,1,0.7227888597708656,1,invalid,"[""brand_conflict"", ""model_token_conflict"", ""variant_modifier_conflict""]",[],"[""currency_missing_or_mismatch""]",0,Blaze Grill Cart for Blaze 3 Burner Pro SKU BLZ-3PRO-CART,Blaze Professional Grill Cart for 34-Inch 3-Burner Gas Grill,Blaze,Blaze Outdoor Products,1099.99,1099.99,Blaze Cart for Blaze 3 Burner Pro grill SKU BLZ-3PRO-CARTBlaze 3 Burner Pro Cart Only SKU BLZ-3PRO-CART Features:Folding side shelves for easier storage / mobilityStainless steel construction is durable in outdoor conditionsTwo drawers add practical storage for your BBQ accessories2 folding side shelves provide a convenient work area while grillingStainless Steel exterior for easy cleaning4 heavy duty casters allow you to re-position the grill for maximum mobilityBlaze 3 Burner Pro Cart Only SKU BLZ-3PRO-CART Description:Blaze 3 Burner Pro Cart Only SKU BLZ-3PRO-CART. BLZ-3PRO-CART.This Blaze stainless steel grill cart is specifically designed to house the Blaze Professional 3 burner gas grill. The two stainless steel side shelves keep your BBQ tools at hand and provide a convenient work area while you cook. The Blaze grill cart also features one front door with a rounded handle to access the cabinet below the grill where you can store your propane tank. It also features two drawers with rounded handles to store your grill cover and BBQ accessories. The cart is warranted for lifetime to the original owner against defects in manufacturing and workmanship. This warranty extends to the original purchaser against manufacture defects for products purchased for ordinary single-family home use.,"This Blaze Professional stainless steel 3 burner grill cart is specifically designed to house the Blaze Professional 3 burner grill. The two fold down stainless steel side shelves keep your BBQ tools at hand and provide a convenient work area while you cook. The cart also features two storage drawers and one door below the grill for storing your propane tank, grill cover and BBQ accessories!DIMENSIONS: 34-3/4\"" H x 65-1/2\"" W x 26-3/4\"" D"
valid,harmful_blocked_tp,variant_modifier_conflict,17646564#31999512,1,0.6814244054122522,1,invalid,"[""variant_modifier_conflict""]","[""model_token_overlap""]","[""brand_missing"", ""multiple_quantities_ambiguous"", ""currency_missing_or_mismatch""]",0,Corsair LL Series LL140 RGB Dual Light Loop PWM Fan 140mm Dual Pack with Lighting Node Pro Controller,"Corsair LL140 14cm PWM RGB Case Fans x2, 16 LED RGB Dual Light Loop, Hydraulic Bearing, Twin Pack",,,1.475E2,8.399E1,Corsair LL Series LL140 RGB Dual Light Loop PWM Fan 140mm Dual Pack with Lighting Node Pro Controller,"The CORSAIR LL140 RGB LED PWM fan boasts 16 independent RGB LEDs across two separate light loops to create vibrant lighting and visual effects.Let Your Lights Do The TalkingMade for those seeking excellent airflow, quiet operation, and powerful lighting, the CORSAIR LL140 RGB fan puts your PC back in the loop.Create A Symphony Of ColourThe CORSAIR LL140 RGB LED PWM fan boasts 16 independent RGB LEDs across two separate light loops to create vibrant lighting and visual effects.Two RGB Light Loops16 Independent RGB LEDs in every fan, split between two separate light loops, allow for nearly endless customization.Expansion KitThis product is intended as an expansion of the LL140 RGB LED 3 fan kit with Lighting Node PRO. The RGB functionality of this product requires an RGB Lighting hub and Lighting Node PRO.Complete PWM ControlDynamically control fan speed from 600 RPM to 1,500 RPM to minimize noise or maximize airflow.Created For Quiet140mm Fan blade engineered for low-noise operation without sacrificing performance.Complete Cooling ControlUsing an optimized 140mm fan blade and PWM control, set the speed of the fan anywhere from 600 RPM to 1,500 RPM for precise noise and airflow adjustment."
valid,harmful_blocked_tp,variant_modifier_conflict,32298064#97438887,1,0.668793413572492,1,invalid,"[""variant_modifier_conflict""]",[],"[""brand_missing"", ""multiple_quantities_ambiguous"", ""currency_missing_or_mismatch""]",0,Seagate Backup Plusexternal hard drive 1000 GB Black,Seagate 1TB Backup Plus Slim Portable Drive,,,67,88,"The Good Things Add UpThink about it. Photos, movies, documents. Phones, tablets, laptops. Your digital world is made of many parts that add up fast. Because we believe that managing all these files, across all these devices, should be easy and not a burden, we designed a family of premium portable hard drives to help you balance things out.High Capacity. Stellar StyleRefined and understated. Cozy and textured. Backup Plus comes in an array of styles made to compliment your signature look. And whether you’re storing yearly tax documents or ever-growing collections of high-res photos, capacity won’t be an issue.USB-C, USB 3.0 ReadyFrom the latest USB-C laptops to legacy USB 3.0/2.0 computers, our three external Backup Plus hard drives offer various interface compatibilities so that you can choose what’s right for you. And they all work with Windows® and Mac® out of the box.Advanced Data SecurityBackup Plus hard drives go above and beyond to help keep your file folders secure with time-tested reliability and password protection through hardware encryption — the same standard used by the U.S. government and global intelligence agencies.Convenient BackupMaybe you’re diligent about backup. Maybe you’re a pro at putting it off until tomorrow. Whatever your style, Backup Plus portable drives offer an array of easy-to-use software tools.Back up on demand with one clickSchedule automatic hourly, daily, weekly, or monthly backups.Mirror folders for seamless file management.Edit Photos with Adobe Creative CloudEasily edit, organise, store, and share your full-resolution photos from anywhere with a two-month complimentary membership to Adobe Creative Cloud Photography Plan.1 Edit photos with the powerful and easy-to-use interface of Lightroom CC and combine images into rich, multilayered artwork with Photoshop CC. * PLEASE NOTE ALL PRICES QUOTED ARE EXCLUDING VAT",1TB Backup Plus Slim Portable Drive
valid,helpful_blocked_fp,quantity_conflict,48440405#48305046,0,0.929469216407676,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""price_missing""]",0,Lacie 4TB USB-C Mobile Drive prenosni disk,Lacie 5TB USB-C Mobile Drive prenosni disk,,,,,,
valid,helpful_blocked_fp,quantity_conflict,75475673#75522523,0,0.7981298768179655,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Fujifilm Fujinon XF 56mm f/1.2 R | 2 Years Warranty,"Fujifilm Fujinon XF 23/1,4 R",,,758,8886.00,,"Fujinon XF Prime är kända för sin höga kvalitet. Passar perfekt till din X-Pro och X-E.The premium wide-angle lens designed to maximize the performance of the Fujifilm X-Trans CMOS sensor for the highest picture quality. With a focal length equivalent to 35mm*, the lens is suitable for a wide range of applications including portraits and landscapes as well as more general photography.The fast maximum aperture of f/1.4 allows you to shoot hand-held in low light conditions, where zoom lenses would introduce camera shake, plus it creates beautiful bokeh for artistic images. Lens distortion has been reduced to the absolute minimum using only optical rather than digital correction, thereby delivering the highest possible picture quality.The rounded seven-blade diaphragm ensures smooth bokeh even when shooting portraits or product shots at a medium aperture to maintain reasonable depth-of-field."
valid,helpful_blocked_fp,quantity_conflict,81885728#9513553,0,0.7959308628239581,1,invalid,"[""model_token_conflict"", ""quantity_conflict""]",[],"[""brand_missing"", ""price_missing""]",0,Seagate Ironwolf Pro 4TB (ST4000NE001),Seagate Ironwolf Pro 6TB (ST6000NE000),,,,,,
valid,helpful_blocked_fp,quantity_conflict,78831007#41608931,0,0.7801175844664235,1,invalid,"[""quantity_conflict""]","[""model_token_overlap""]","[""brand_missing"", ""currency_missing_or_mismatch""]",0,Cooler Master MasterLiquid ML360R RGB - 360 mm,Cooler Master MasterLiquid ML120L V2 RGB - 120 mm,,,139.99,59.99,Watercooling autonome - PWM - Socket AMD AM4 / AM3(+) / AM2(+) / FM2(+) / FM1 et Intel 2066 / 2011(-V3) / 1366 / 115x / 1200 / 775,Watercooling autonome - PWM - Socket AMD AM4 / AM3(+) / AM2(+) / FM2(+) / FM1 et Intel 2066 / 2011(-V3) / 115x / 1200
valid,helpful_blocked_fp,quantity_conflict,39398048#87747626,0,0.7766970948008256,1,invalid,"[""quantity_conflict""]","[""color_match"", ""category_keyword_overlap""]","[""brand_missing"", ""currency_missing_or_mismatch""]",0,Western Digital SSD 250GB Blue series Sata3,WESTERN DIGITAL - SSD 1TB BLUE 3D W530/R560MBPS 2.5 INTERNAL - WDS100T2B0A,,,93.95,115.00,,
valid,helpful_blocked_fp,quantity_conflict,77771024#47250943,0,0.7705424233563654,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch""]",0,"KINGSTON 128GB DT microDuo 3C, USB3.0/3.1 + Type-C flash drive",Kingston 16GB DT MicroDuo USB3.0 Pendrive,Kingston,,30.79,3535.43,,
valid,helpful_blocked_fp,quantity_conflict,65736175#63697794,0,0.7701253049303242,1,invalid,"[""quantity_conflict""]","[""category_keyword_overlap""]","[""brand_missing"", ""currency_missing_or_mismatch""]",0,Samsung Portable SSD T7 Touch 1TB USB 3.2,Samsung Dysk SSD Portable T7 2TB USB 3.2 GEN.2 BLUE,,,999,1652.99,,
valid,helpful_blocked_fp,quantity_conflict,12650660#12201109,0,0.7068603886652395,1,invalid,"[""model_token_conflict"", ""quantity_conflict""]","[""brand_match""]","[""currency_missing_or_mismatch""]",0,"Epson Tinte T6037 Light Black, 220 ml","Epson Tinte T5805 Light Cyan, 80 ml",Epson,Epson,97.10,50.70,,
valid,helpful_blocked_fp,quantity_conflict,80103776#48406238,0,0.6853856329025497,1,invalid,"[""model_token_conflict"", ""quantity_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,"Corsair ML140 Pro LED, Blue, 140mm Premium Magnetic Levitation Cooling Fan CO-9050048-WW",Cooler Master Corsair ML120 PRO LED Red 120mm Fan CO-9050042-WW,,Cooler Master,43.45,44.99,"Manufacturer: Corsair Manufacturer Part Number: CO-9050048-WW Brand Name: Corsair Product Series: Air Product Model: ML140 Product Name: Air ML140 Cooling Fan Packaged Quantity: 1 Product Type: Cooling Fan Fan Information Fan Speed (rpm): 2000 Fan Bearing Type: Magnetic Levitation Air Flow: 97 CFM Noise Levels: 37 dB(A) LED Color: Blue Interfaces/Ports Connectors: 4-pin PWM Physical Characteristics Fan Diameter: 140 mm Fan Height: 5.51\"" Fan Width: 5.51\"" Fan Depth: 0.98\"" Miscellaneous Application/Usage: Case",
valid,helpful_blocked_fp,quantity_conflict,90241829#87936794,0,0.681620644903164,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""model_tokens_no_overlap"", ""currency_missing_or_mismatch""]",0,"BenQ SW2700PT 27 inch 2K Photographer Monitor2560x1440 QHD, 99% Adobe RGB, 100% Rec.709/sRGB color space, Hardware Calibration, 14-bit 3D LUTSW2700PT, HDMI 1.4,OSD Controller, 60Hz refresh rate | SW2700PT",Canon EF 100mm f/2.8 L Macro IS USM,,Canon,2475,979,"With stunning 2K resolution, the 27” BenQ SW2700PT monitor is equipped with 99% Adobe RGB, 100% sRGB, 100% Rec.709 color space coverage providing you with a wide range of spectacular colors to work with.","L-series qualityThe L-series is Canon's flagship professional lens range, representing the best in precision-designed EF optics. L-series lenses combine superior performance with superlative handling, and are resistant to dust and moisture.Hybrid Image StabilizerThe new Image Stabilizer designed specifically for inclusion in a macro lens. It is able to correct lens shift movement as well as the angular movement that most IS systems can correct. This provides 2-stops of correction during 1.0x magnification, increasing to 3-stops at 0.5x magnification and 4-stops during normal shooting.Ultra low dispersion (UD) lens element ensures high image qualityA UD element within the lens design effectively removes chromatic aberration. This allows for excellent image quality with high resolution, high contrast and excellent colour reproduction.Focus limiter switchTo enhance the photographer’s use of the lens, it is fitted with a 3 position focus limiter switch. With limits for close up subjects, distant subjects and all subjects, the user is able to increase the autofocus speed making quick shots a possibility.Beautiful background blur with 9 blade circular apertureA circular blade aperture helps to create attractive, even background bokeh when isolating subjects at wide apertures.Fast quiet autofocusThe ring USM (Ultrasonic Motor) drives extremely rapid autofocus with near-silent operation. Full time mechanical manual focus override is available without having to switch out of AF. The lens offers a minimum focusing distance of 0.3m."
valid,harmful_blocked_tp,quantity_conflict,53299737#65414283,1,0.982199037119051,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch""]",0,"Johnnie Walker Blue Label Premium Scotch Whisky 40% vol. 0,7l",Johnnie Walker Blue Label Whisky 700ml,,,155.82,249.99,,
valid,harmful_blocked_tp,quantity_conflict,54726010#19731649,1,0.9520468134849888,1,invalid,"[""quantity_conflict""]","[""brand_match"", ""model_token_overlap"", ""category_keyword_overlap""]","[""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,"ASUS AM4 TUF Gaming X570-Plus ATX Motherboard with PCIe 4.0, Dual M.2, 12+2 with Dr. MOS Power Stage, HDMI, DP, SATA 6Gb/s, USB 3.2 Gen 2 and Aura Sync RGB Lighting",ASUS TUF GAMING X570-PLUS,ASUS,ASUS,189.99,68978,"Powered by AMD Ryzen 2nd and 3rd AM4 processors, the ASUS TUF Gaming x570-plus delivers 24/7 performance. Unleash your system's full potential with military-grade TUF components, while personalizing your build with AURA Sync lighting. Integrated dual M. 2, Gigabit LAN and USB 3. 2 Gen2 deliver maximum connectivity speeds.AMD AM4 socket: Ready for 2nd and 3rd Gen AMD Ryzen processors to maximize connectivity and speed with up to two M. 2 Drives, USB 3. 2 Gen2 and AMD Store MI. Enhanced power solu","AM4, AMD X570, 4xDDR4, Max:2666MHz, Max:128GB, 2xPCIE16 4.0, 3xPCIE1, 8xSATA3, 6xUSB3.2, 1xUSB3.2C, HDMI, RAID, 7.1, Gigabit, PS2:1 db, DisplayPort, ATX, SPDIF optikai kimenet, 2xM.2"
